date,price,price_high,price_low,price_open,volume,vol,RSI_7,EMA_50,open,high,low,close
2017-11-10 09:00:00,6579.331958589342,7336.2857194574835,6410.433055871168,7142.806942790428,29868.98015731,6870.213598367676,8.210643827966777,83.9697970016141,1652.9757122116246,1426.936353359678,1171.527178858205,1133.8493463507511
2017-11-11 09:00:00,6337.998283002852,6816.573034081784,6199.63569580611,6574.923462447156,17696.85941633,6710.9538317046035,6.539816512858216,72.09739962052481,1127.2865294144367,950.8554098600207,1136.4434988205376,1067.219784039536
2017-11-12 09:00:00,5863.397331910287,6505.462118652178,5528.460702706398,6342.195195427778,42283.6397088,6471.79765338799,3.8061658385872192,51.64564085772872,1071.8411341107135,825.0128785746883,578.4755141634241,719.8866310183823
2017-11-13 09:00:00,6519.968563756495,6768.869830531573,5833.166919467489,5867.385335982307,29823.52484696,6334.120529603308,7.466809604225325,75.81216788640904,722.420979190364,1251.08040856127,1135.3915474214236,1576.597726633323
2017-11-14 09:00:00,6605.798935717354,6743.880235235,6452.214965425489,6519.165081640948,13326.34561904,6177.238937177508,7.721137954374804,78.74434840370759,1573.9319585099845,1192.6615174517628,1752.965179339395,1529.1132650444142
2017-11-15 09:00:00,7288.852842170754,7345.037964272881,6605.850061550919,6605.850061550919,18649.50375795,6191.711490627064,11.285007141357191,104.77545293981984,1528.6212511735603,1803.8254771422844,1733.2611884509306,2156.9694450299703
2017-11-16 09:00:00,7848.853255877519,7972.818911987801,7116.008920974528,7288.186387596166,21604.32822666,6309.712582265537,12.490335847056834,126.26346283605108,2155.8740378880107,2225.3444059428075,2144.8603427760354,2476.9856197919007
2017-11-17 09:00:00,7679.431859729658,7995.531616618295,7514.275035989729,7852.470108639848,21696.763799520002,6334.780742511383,11.156989698231925,118.77595772382665,2480.504436879361,1961.2120267410355,2341.1671556784895,2040.7146898512658
2017-11-18 09:00:00,7767.8437542633765,7844.676655616171,7428.19601932592,7676.756115637016,11281.07661716,6386.313162034334,11.368618510624614,120.50184458840431,2036.7165292313643,1694.1198885483082,2049.139495909264,2071.57248382242
2017-11-19 09:00:00,8023.3839120962275,8098.721617789211,7667.163748300004,7771.22687938237,12175.117952569999,6479.425441226139,13.436548460286247,128.7274911738141,2075.2730181638203,1934.0880497604485,2221.8442471891985,2247.601986813198
2017-11-20 09:00:00,8221.60567143632,8286.095605376433,7917.394053806547,8029.635203718136,12066.09207527,6589.573058901582,13.974138018512235,134.6999567572375,2252.7075061215573,2002.5043089102828,2346.872633820937,2314.5632845830405
2017-11-21 09:00:00,8101.282323973002,8365.811846529265,7777.727431761247,8222.737437305128,18230.9852547,6606.187612014307,13.808006404099189,127.96577324368718,2313.227410673688,1960.8850920755413,2064.5422804858435,2065.903123043462
2017-11-22 09:00:00,8212.015291978834,8314.485759129937,8059.584916145888,8093.9395663755095,11623.58651138,6587.116592163763,14.155978657089392,129.926284041906,2057.218686520258,1821.2571983133112,2317.660709600462,2147.8491439516038
2017-11-23 09:00:00,7999.656332903737,8272.965255302424,7986.877271961109,8220.996458388336,11905.74608697,6498.848946340978,13.369876956230641,119.32581241256048,2158.457046228164,1746.4041263735808,2121.2832000621265,1865.1566644654908
2017-11-24 09:00:00,8179.48763958427,8349.337611571435,7867.628348246299,7998.944804649318,13701.778369040001,6433.553484492532,15.1784139013497,123.91083301610979,1861.8586224507485,1805.0277599485544,1963.462431656535,2070.2278624262754
2017-11-25 09:00:00,8713.137134923538,8736.400814211916,8108.091791068146,8183.4090705644085,15904.290060880001,6487.0532890295235,19.433416845775497,142.73545603784623,2073.450701172282,2142.5166419111174,2204.908369940027,2535.9025723638447
2017-11-26 09:00:00,9234.369041847007,9362.341960952603,8555.26293719475,8713.39310956077,16168.59572396,6701.814010194147,19.535750499777038,161.33336036721357,2534.4127610809755,2602.522453541298,2558.898252716369,2851.6405322717055
2017-11-27 09:00:00,9693.313922098192,9704.56800805683,9227.623354026797,9240.622164587674,17794.07824713,7052.586028068476,20.58214419638827,177.286329450606,2857.017729965922,2656.8450273020253,3046.2689516487007,3058.9088969045156
2017-11-28 09:00:00,9877.348537165364,9959.160558334683,9578.668502083881,9690.362828169367,16132.14091615,7382.998021792448,21.023193820733653,182.07946718618678,3053.3969477680002,2675.2158810358214,3106.092709146744,2984.383853524433
2017-11-29 09:00:00,9785.636887185285,11367.895289298145,9041.655903839604,9883.09831901703,46784.87867708,7619.359501273881,19.70707571382593,175.5119547600616,2989.983584548762,3882.1719019573484,2333.076937681669,2710.570434106746
2017-11-30 09:00:00,9918.357773396587,10694.249409037326,8959.770175611911,9794.381548309175,34823.03269267,7967.256037759857,20.98932192036625,177.2948107866241,2717.0780232832703,2609.040448594191,2299.4220459605804,2770.0016419539847
2017-12-01 09:00:00,10825.017990509568,10935.95392320817,9372.766153391234,9903.040850384772,22842.955881460002,8603.000381619864,22.776862233534843,209.48664987164466,2750.905138617311,2854.1994088578485,2713.4026753074286,3570.2049299815185
2017-12-02 09:00:00,10878.11615559905,11196.604022432512,10631.682515683113,10818.236910731053,14032.60081168,9172.622881524025,24.11942223096314,208.62466361927545,3566.722410407846,2962.123367383778,3821.5592048682283,3265.811247215694
2017-12-03 09:00:00,11226.907417242448,11806.832126056403,10509.567395802229,10883.053574421107,19585.162401,9757.2505396326,24.731258681911342,218.45085345736607,3273.552523742391,3390.846525017778,3237.096834965465,3446.562476141191
2017-12-04 09:00:00,11604.380708943203,11609.736597178973,10837.75796974681,11228.425972101722,18284.906534820002,10389.677381340785,25.07055370723026,229.31306040013806,3447.4061975964255,2880.549024570515,3419.4571103064045,3607.697212955171
2017-12-05 09:00:00,11684.323140410343,11850.95560770905,11404.454732328319,11599.6787506372,17425.76583186,10924.568793374365,25.751928422785454,228.31559525439025,3602.3978803971777,3048.55800118112,3781.5420038377924,3450.9751415604424
2017-12-06 09:00:00,13604.902558854208,13678.536350089467,11661.263488220866,11682.813569044973,26492.81980613,12101.917659692754,28.097117136712953,299.079863410434,3450.7351749902014,4716.65829759746,3749.2202710648216,5221.073828704152
2017-12-07 09:00:00,16599.767242600952,16623.346756649935,13077.822231690956,13604.551637223994,33274.74225146,14511.337856476732,31.465901578934762,412.9594695618289,5221.55457922875,6928.76254751007,4943.032524140369,7502.25108111627
2017-12-08 09:00:00,15832.676320290428,16886.54304377433,13699.954433253455,16599.585630536407,43062.408446650006,16079.804696437954,28.173618637092204,379.1259608267883,7502.4967508273985,5879.94197114959,4995.563264279122,5490.743112429348
2017-12-09 09:00:00,14629.655087630996,16122.055078848785,12625.288106193351,15836.434638179253,30506.23161394,16951.39638879689,23.939968505784933,324.03507633792105,5494.762258789352,4516.683882917194,3481.33681224716,4027.756644781806
2017-12-10 09:00:00,14789.720119656575,15543.30742893727,12707.253053214768,14630.770587321103,35041.02021399,17753.544437541845,24.190264142056066,321.2790096185636,4027.7964393817856,3868.472702625335,3672.5526324948987,4342.294172089814
2017-12-11 09:00:00,16519.093320069504,17353.23017728152,14770.362021957797,14797.22083677327,28404.124917380002,19017.88774007,25.90699339037856,381.2045583867948,4349.100928604207,5732.95463102352,5668.359981232619,5971.561638336256
2017-12-12 09:00:00,16526.67011161303,17242.612622644298,15929.349068397994,16518.498122235218,22954.694514280003,20028.960381097517,25.866896699154196,374.87433388673344,5968.254246348035,4920.00007303241,6117.719050442773,5336.180564743782
2017-12-13 09:00:00,16158.952070557429,16871.320434889178,15148.501381119448,16523.960441643852,29553.0346592,20795.15304110154,24.689157820560055,352.25266842965175,5332.64261213944,4304.68926460928,4693.174659739752,4696.342695407443
2017-12-14 09:00:00,16372.49243153399,16651.53002049388,15665.767476852201,16145.368835905112,25026.391438860002,21527.551763915522,25.14788268237406,351.8204411200986,4683.080749722942,4041.179747528484,5151.036704526718,4847.869269901206
2017-12-15 09:00:00,17493.762738528465,17952.571287810955,16324.568040529892,16382.179897199218,28179.66208409,22460.858626776127,26.552528389020154,387.5050327297595,4861.806189644344,5325.909258696443,5529.045279737871,5803.793838162427
2017-12-16 09:00:00,19162.161866886992,19425.756315370145,17245.91882652281,17489.66646744335,13963.849517530001,23778.66742280624,27.95285406873056,445.45597750597517,5797.928157394789,6277.823724034755,6082.538548807395,7000.339371026848
2017-12-17 09:00:00,18907.91519536511,19730.334823391666,18486.81992050516,19155.006479401243,18926.432588620002,24854.30671819661,27.164339737263987,428.0785548574677,6994.125152122854,5849.540196007751,6841.796987545487,5996.670035572371
2017-12-18 09:00:00,18905.165157894586,19253.590931788818,17497.098873812596,18913.967337261394,25303.574518970003,25757.42894748921,27.10512374662207,418.50965057221765,6005.281948572674,4952.814193423201,5224.5416120402115,5744.844159601755
2017-12-19 09:00:00,17546.059804647895,19080.62929402601,16629.228705082114,18908.51039359179,34738.88588503,26206.67457082271,23.22156288020298,355.50966853991486,5747.164727923059,4707.526850120692,4363.827451329504,4195.5501173999055
2017-12-20 09:00:00,16473.61139519006,17880.777277027413,15172.619172156587,17577.982328502927,44622.7254997,26392.640136456703,20.35419362605171,302.97317704230954,4226.260465822332,3448.963298738756,3077.1501995134076,3408.2070099987427
2017-12-21 09:00:00,15546.39575392843,17295.31633129559,14514.147770435366,16473.741077505907,40702.07773859,26408.04900828407,18.20169629870705,257.04976384303336,3397.7160892454094,3196.936926989578,2866.3245823516227,2848.2159627306346
2017-12-22 09:00:00,13746.249772978794,15758.473348377687,11083.191721125724,15566.83662677916,93521.15697826,26188.144995585506,14.244848448523655,178.11046614521183,2864.9189493522417,1918.1237032063436,-241.94797106443912,1438.593444151958
2017-12-23 09:00:00,14122.730078709284,15452.882065244123,13301.471129488265,13734.163909118923,34927.9475392,26020.878541032544,13.963455294945625,185.21713237489166,1417.8532651431879,2217.2075028433883,3160.039016180508,2521.0153483719614
2017-12-24 09:00:00,13758.79750513228,14134.349484892538,11973.592175281092,13818.877451881795,47077.02431054,25795.738444117338,12.98413896769624,166.26536289528485,2217.385900389579,1196.8421282776762,1557.971859355339,2291.413494487227
2017-12-25 09:00:00,13789.07791917165,14448.194166792853,12920.552776371464,13757.379394766776,27312.75194009,25489.281043952204,12.836355449144392,163.39856263729962,2386.332568393558,2100.906588992797,2912.1093161429235,2534.8766104211873
2017-12-26 09:00:00,15726.745678948791,16098.961830819544,13640.033653865756,13812.482001207194,30085.83212161,25389.4319376716,15.252608841761202,236.3319264669899,2590.8790930244995,3860.7780167856417,3491.910537205513,4564.379353962677
2017-12-27 09:00:00,15411.397860956196,16489.089131102064,14345.24655657042,15737.82361259958,30603.61960515,25246.54199103824,14.569582023333751,222.62328350739335,4585.829116745903,3757.904438585483,3963.1933769073094,3687.414874701743
2017-12-28 09:00:00,14306.67713039242,15511.525917558616,13301.404693837152,15429.723668019733,38275.07533671,24899.96779255692,12.779030395837545,176.10066553339675,3711.4434531320785,2513.9925547610546,2626.530334163799,2512.4160776844515
2017-12-29 09:00:00,14362.262573538168,15036.60065398556,13913.299206075868,14300.867811926657,31577.71110816,24416.80981434563,12.880519154160908,174.30785353526153,2506.6910150341187,2275.8212367149154,3450.9305582383768,2865.326866792017
2017-12-30 09:00:00,12546.176195037811,14433.053149888925,11909.257255419487,14364.13129806936,40970.83248509,23763.17431508808,9.594159749963033,100.26107898003283,2872.0657354754226,1886.344888845466,1300.13349085369,1110.392659972344
2017-12-31 09:00:00,13797.529813312889,14172.107773064688,12319.23919944242,12491.378281263576,23352.40836498,22992.929665546548,10.651205170198956,145.69545999377624,1058.697166482661,1907.0870831043921,2285.6659115450093,2971.9140439072153
2018-01-01 09:00:00,13409.911622599511,13876.665626939908,12774.23685805335,13793.176812399142,16297.9465286,22313.27547219154,9.988198958914538,129.6838779251393,2988.0639655192936,1806.427295960797,2795.542934493491,2395.478022801084
2018-01-02 09:00:00,14676.826096070881,15376.72548107894,12899.232254625937,13387.554724985226,36377.76141379,21666.16850353805,11.377900836817851,177.76149518850434,2383.097503202739,3497.3578082920776,2830.41953873722,3767.711374437714
2018-01-03 09:00:00,15022.35534229644,15391.383462248641,14322.612562980106,14681.706512569037,28180.66883568,21148.00415819442,11.865903697741324,190.8318666326104,3785.888608007801,3070.9564532290733,4201.593101002702,3749.9985212209576
2018-01-04 09:00:00,15094.281553712815,15342.054121911618,14031.32480244902,15017.011821551558,36333.66816656,20705.099558657897,12.511145882815434,192.29822684210376,3750.099438771322,2899.2994344626004,3449.4341552147926,3600.305932976018
2018-01-05 09:00:00,16947.06602684704,17186.013930290654,14686.385747518412,15094.159548684636,39500.40580456,20385.34752743996,14.045079748225547,263.0080381143853,3606.413548092444,4702.141412032277,4034.511720767883,5334.161072985368
2018-01-06 09:00:00,17096.825066852445,17174.219649988303,16081.874141313492,16949.424349448935,28072.474263459997,20026.656342615315,14.038379785763183,267.7507329503096,5340.852586219255,4011.3929350960643,5165.175786819103,4823.52904365078
2018-01-07 09:00:00,16139.401384448282,17120.395873269565,15649.703048327754,17099.47330002602,21125.93940137,19523.121282079588,12.72556957183641,227.13703168014763,4828.904668659526,3728.4444437550283,4181.911414434084,3570.0584517066018
2018-01-08 09:00:00,14940.091397033288,16313.706914788689,13231.25007667746,16201.559787738495,43276.95985439,18907.36957831904,11.009965184711433,175.5868265592526,3634.0645690401298,2808.5703220448395,1673.982734854677,2512.557782427965
2018-01-09 09:00:00,14401.730039555621,15434.534514593191,14066.706999037322,14950.572009884756,28228.52894668,18182.85098785082,9.855222689446485,149.8963888414237,2505.2693498315502,2127.794797801669,3172.1119030502687,2348.2936186501365
2018-01-10 09:00:00,14898.301016460875,14927.00183809094,13275.83137021657,14402.292346144299,35890.01418546,17444.077124176387,10.350704882818675,165.89007455783212,2340.7580980468906,1955.3960282347816,2305.028310437454,3119.413949766573
2018-01-11 09:00:00,13240.643913780315,14970.300313167441,11916.72857276025,14925.232635574188,53184.79892212,16574.313258559778,7.803549433749318,98.8153738372348,3143.109720351665,2273.9818310552946,1188.1584316254775,1403.9146345707286
2018-01-12 09:00:00,13758.64065696589,14128.865172993319,12638.27637598814,13243.813678205966,29850.246950629997,15674.571353378842,8.00574777564968,116.03549765566822,1396.9580892538488,1518.077597600024,2415.529422769594,2450.92779608156
2018-01-13 09:00:00,14205.357020773532,14594.856013727907,13737.788369900836,13780.091370052041,19710.49554647,14864.228226827066,8.157548843776091,132.61959161608866,2467.7103514824485,2328.4206540525065,3477.36888879226,2911.5576640044146
2018-01-14 09:00:00,13528.34307178046,14347.613984500253,12724.330995185019,14206.231361056893,24606.52991872,14171.575732790907,7.179567604415318,105.61517469453065,2903.2674544112883,2042.522375011844,2148.838863524803,2133.4304342664973
2018-01-15 09:00:00,13566.233547211084,14306.575354058474,13258.107335688146,13544.614869041221,24096.730013239998,13562.35634891049,6.985199510591663,106.00946748319075,2145.7381849024346,2107.0028397964816,2907.117887771241,2370.7952589783526
2018-01-16 09:00:00,11084.605905538905,13567.26500144775,9462.788903940342,13530.996665391098,102191.05226289,13326.162055583496,4.022440691282277,8.323944095915067,2328.10637423121,1428.9451392444298,-993.2055775607223,-53.311947923369644
2018-01-17 09:00:00,11062.475092504157,11722.125023007357,9104.895361998002,11079.684717590853,113687.9863839,13046.148011725318,4.459006561600582,5.78153162846138,-50.174233004094276,-121.44302577412964,-191.04343912580225,755.3594104481463
2018-01-18 09:00:00,11051.681208878794,11962.745212843964,10516.26798036344,11043.70874930759,70659.69695756,12796.520510690232,4.294506400618623,6.342752726648541,740.0099603596959,875.9108776384273,1727.4392210537571,1046.8818529217965
2018-01-19 09:00:00,11496.464433223948,11866.240059738559,10545.549406542521,11052.303284261281,47332.63109613,12695.96365918157,4.423800785231613,25.706599848645055,1054.821719025961,969.0054075789722,1575.2615320462228,1667.5091997918785
2018-01-20 09:00:00,12793.615038760003,13086.619449564467,11439.780698903014,11497.649506172911,39092.91516114,12374.066601311555,5.993109784824661,79.16539512167037,1671.2794471184607,2355.5247950456433,2478.409183585927,2939.9792175943367
2018-01-21 09:00:00,11536.319614600421,12798.066319790945,10994.551367199752,12796.120307536088,52976.21471387,12354.449055450787,5.193219956392355,32.985495855242334,2943.692284513952,1743.126212585641,1788.5686305335548,1305.647280079243
2018-01-22 09:00:00,10773.783805566887,11921.980663002116,9936.207753565755,11538.101654407767,60820.33604682,12597.451101930688,4.6093956898613015,4.067024724970906,1307.6330798491717,906.6057321107292,809.0727190529342,845.3482045289929
2018-01-23 09:00:00,10815.773224812212,11402.426450488389,9912.105077645656,10775.795280763108,54724.098698450005,12828.998585628084,5.179234668862257,7.064818713566638,847.3387226141767,711.6227348861248,1142.2957208546286,1226.1380369389212
2018-01-24 09:00:00,11365.28779999233,11549.326597146177,10496.437416403593,10814.101650571269,38805.37835994,13173.35012040357,5.0803724742249585,30.97639106846509,1224.1729912897245,1157.1214998037885,1867.7148142505357,1900.858001020696
2018-01-25 09:00:00,11168.781037506737,11776.872173795073,10923.359574356304,11366.739871586737,31052.87601681,13425.877375352662,4.77951881726996,26.15516303122604,1903.0195638562136,1462.8032068044358,2195.4943116744853,1610.5483041587777
2018-01-26 09:00:00,11090.23712921595,11640.494421841118,10296.169774582573,11170.703214009936,48131.53837243,13738.550190448546,4.047414005150294,25.313916054117726,1612.4679103294425,1313.6525522930642,1431.8027896442818,1595.3005596643352
2018-01-27 09:00:00,11475.286424690172,11643.097478052161,10833.20035769076,11090.67526646353,29170.57580748,14006.024170579667,3.879474643427656,42.604154927439595,1595.376638090719,1391.205917212843,2129.8977623760857,2040.8387690665086
2018-01-28 09:00:00,11807.859154947984,12149.477430357016,11390.389909332358,11480.159375625972,26843.43201976,14194.769012407753,4.388071171814268,58.10124642288429,2045.6641491762766,1941.1465391321944,2574.647107164812,2287.5507877683235
2018-01-29 09:00:00,11214.442391233712,11910.901478446905,11078.103600563109,11799.550561032996,24166.73443648,14311.949209607892,3.642711210070985,37.093101268716055,2277.829923468271,1560.8293996737084,2065.3570467618774,1575.746370108548
2018-01-30 09:00:00,10117.03339385461,11269.516331376411,9823.69347822843,11210.559895795053,46636.56547364,14619.210796304376,2.215422017702444,-4.578549773425038,1574.210112535211,975.7213554774517,842.9296573458196,634.5453958252438
2018-01-31 09:00:00,10228.714377980164,10383.653999980012,9623.338754602863,10122.697456993847,30759.46627559,14892.851877510462,2.1315340539121337,0.8501965583109268,642.2990810749234,337.18014931881044,1035.1954567395478,1148.9642492118865
2018-02-01 09:00:00,9125.319945788626,10270.14806902441,8620.79790118377,10225.23160387217,59921.353150309995,15350.546628746008,1.1162749916442252,-40.130555783154705,1144.6538443476866,625.6489681878975,229.8474940020933,160.1963066042481
2018-02-02 09:00:00,8856.938415503182,9177.912524539255,7828.9802641274655,9123.994648311545,94377.64680431,15585.526237679987,0.7380378731582695,-48.792355285095255,160.07004400972164,-269.4088860475331,-151.17724595487562,323.13374730846
2018-02-03 09:00:00,9209.302652114462,9479.571499689657,8207.973621940075,8860.498581681219,44933.374848420004,15171.577949419654,1.2934259969584332,-32.044060990596336,327.7029866992102,525.862003886883,646.9089380014539,939.3896206790032
2018-02-04 09:00:00,8187.123840717926,9361.305187841994,7890.750682490745,9209.435906655805,51124.98090979,15008.69786436046,0.10741063371879989,-68.32218832142826,938.9758615621681,503.0266132169236,404.48212917329965,-53.657319888601705
2018-02-05 09:00:00,6912.168569206429,8362.801759119167,6614.416680312853,8184.557760776973,109947.61138331,15114.546873098201,-1.6229788596855315,-115.25307702967257,-56.176758451947535,-358.77977865518915,-686.0417202840654,-940.291992131511
2018-02-06 09:00:00,7687.474985544476,7990.7668199941045,5967.137642803926,6914.348673958675,171162.86996525998,15235.183200129983,-1.3727472005105028,-81.51633932187178,-937.1044679132051,-287.0453349023164,-829.0435973663025,409.8886419920864
2018-02-07 09:00:00,7595.160073931846,8536.446515904543,7172.298342482954,7683.754806173351,93419.35303453999,15539.516113147747,-1.9116270308953034,-79.71947071065733,405.96982166928683,576.566941103265,794.132621043017,318.3200782708045
2018-02-08 09:00:00,8229.932313483965,8594.17946613702,7565.913176218399,7588.699045013687,24267.92849912,15769.486716474354,-1.465943172049613,-49.78577916053837,313.2026288634311,607.7262356395786,1021.6207083811814,1061.515090486254
2018-02-09 09:00:00,8688.683017016736,8757.705444158699,7772.58079895903,8012.199378697553,38901.027915419996,16073.564867620229,-0.9354786584109718,-26.368849843502176,846.4655547934667,804.6540988474089,1120.5847196197155,1404.341764229744
2018-02-10 09:00:00,8539.93965016199,9071.51060903355,8131.649031792423,8686.231863340816,64052.07135503,16331.832383030505,-1.2007756898773465,-27.25046612854021,1472.7883212384045,1112.446685191022,1412.2760699046803,1112.7837013491776
2018-02-11 09:00:00,8064.566921555284,8551.421838816712,7747.109024927088,8539.716547965694,57736.973797700004,16682.65005136618,-2.526340701843097,-41.848950953091844,1137.8264099440053,513.3069544086939,912.6112468200581,658.663883649584
2018-02-12 09:00:00,8901.943474709095,8990.58478793636,8056.697838518171,8067.367283664218,57058.89078684,16830.171116160243,-1.7525186347591486,-5.479448791391405,675.6830232452673,1135.1249635961267,1315.8450043682578,1665.5256545745751
2018-02-13 09:00:00,8535.792691245997,8950.459066442641,8353.217606677945,8900.133870887214,46829.497108539996,16714.84200079864,-2.421904181872989,-15.540274477536514,1672.4040329743048,1015.2637050686471,1553.1031674320411,1104.8636875454686
2018-02-14 09:00:00,9462.276120579962,9497.213258422325,8524.4785457895,8525.998121743183,58280.691732930005,16483.815055457006,-1.8869689215083056,23.921284925132568,1102.458283259566,1580.340410799924,1629.1156917121389,2109.7416316795698
2018-02-15 09:00:00,10005.218513825435,10223.65206311942,9315.387935261506,9461.720316406632,73463.9340325,16360.842501407018,-1.4442363605803905,48.892346616217765,2117.946469811518,2137.935970586708,2344.4686408424495,2387.317887580786
2018-02-16 09:00:00,10168.519026855703,10317.829826273799,9675.840505407557,10003.357830915265,50018.84874913,16196.626686536058,-3.1659314185225043,58.21184009778517,2391.2668497032028,1939.6739898828728,2434.639548943671,2301.3273794365828
2018-02-17 09:00:00,11055.362369528653,11090.704818105141,10050.900623162739,10168.182094934318,56393.27754376,16171.571145627026,-5.3893437986433455,95.00825432712918,2306.091599134299,2587.3050365007675,2605.207425963018,3044.799569206817
2018-02-18 09:00:00,10391.849916258232,11279.817640784324,10096.367708591279,11053.299770238333,78760.46015935,16048.746133998378,-5.297864963364191,70.94647069741768,3046.7871651561773,2450.047343672206,2448.0072788337066,2033.4208714719205
2018-02-19 09:00:00,11157.453961153185,11252.779271759588,10278.609913783774,10388.075695042875,52529.673357110005,15938.033394698701,-3.374944159184878,101.29054868956337,2033.6604657701978,2238.189660230715,2527.7799240759414,2878.6475979252764
2018-02-20 09:00:00,11209.030368457661,11784.519481356247,11095.575309987235,11150.088557223211,64034.2633278,15627.678668465453,-3.4913169864777203,104.26679929893544,2875.6244784863384,2691.7089527264015,3231.38580904009,2681.119483232992
2018-02-21 09:00:00,10440.274177833093,11297.61877195778,10212.691013445188,11203.761077957552,88073.49591052001,15250.509689006363,-6.116651553228294,74.27035315069406,2681.3206838976994,1965.4397872803384,2036.197820125586,1801.9034058049156
2018-02-22 09:00:00,9818.518514684809,10933.801191421311,9691.08602063613,10440.819011117677,87264.85743683999,14864.891206691078,-6.675143606282994,49.183208746466335,1807.5921944083598,1675.6371135390127,1665.0114771259905,1364.2552822211578
2018-02-23 09:00:00,10138.719577345344,10428.494482397127,9576.719612112513,9821.63495888915,73246.74167333,13841.907952583952,-5.9861962058364995,61.28250554643819,1370.5586186053738,1292.694740784369,1731.076580017765,1924.6812310324253
2018-02-24 09:00:00,9693.358784764567,10508.08992415465,9357.470819304672,10132.099525526417,54860.87102251,12668.53310589261,-6.620815071950382,44.37614092878903,1919.749533935897,1579.2339675813964,1602.2453777128749,1458.481931146404
2018-02-25 09:00:00,9590.011202215117,9857.196816309668,9270.655180406946,9692.75965388807,39410.694538690004,11749.259001159104,-8.0194053397788,40.56360209936065,1461.9917563809295,970.6532673448291,1619.1804430054908,1507.3221282459335
2018-02-26 09:00:00,10324.22160756076,10449.907676353458,9358.338775929185,9591.89632755565,51035.09781218,11120.80461917946,-9.156753458535519,70.04319768164169,1511.7060509085554,1821.8079045358863,1778.9184628637486,2332.094227118241
2018-02-27 09:00:00,10568.346335344846,10864.936754341938,10128.34170620419,10323.275928923298,41113.86506075,10595.138187118964,-8.636617628493454,81.02033157792539,2332.4750204508628,2122.327594645323,2556.8951144935227,2386.968812551072
2018-02-28 09:00:00,10323.746799166038,11089.552366970549,10288.584897683813,10581.32188044906,41291.732840159995,9830.871229575554,-8.844656556034252,72.35000116659103,2401.718341426749,2188.5184619358315,2491.198431652929,2017.0776846729218
2018-03-01 09:00:00,10915.37355592435,11068.524788393508,10235.450343377888,10322.71933435651,34574.21907611,9550.666945750878,-6.923727661182639,95.88940323913994,2013.3828524874855,2041.8755820375445,2318.5486699968233,2640.5732069747673
