date,volume,vol,RSI_7,EMA_50,open,high,low,close
2017-10-29 09:00:00,1.4838643959835265,0.026568772504607763,0.029008111137860393,0.009105040768300654,-0.0074094547841437874,0.07373841969254569,0.0064063444698649885,0.07190564703122537
2017-10-30 09:00:00,-0.3824782684549056,0.022264293248438927,-0.0020340952681596747,0.008508398429522668,0.07042505440015256,-0.011381539543920405,0.06080776351396033,-0.003354928864673923
2017-10-31 09:00:00,0.3517954780934869,0.030832843133822285,0.02415755516394369,0.010557384803409953,-0.002112725074019939,0.03568023727608516,0.008421146289979031,0.051807709021817194
2017-11-01 09:00:00,-0.01956776281895012,0.03320676054807259,0.02472856342444496,0.012377842395670635,0.051875115959255425,0.04706571305839158,0.04348898312096061,0.04751867378436336
2017-11-02 09:00:00,0.9817376505877033,0.020152409735943122,0.010441932757681016,0.01390954734184291,0.04788796158833075,0.08744263743744551,0.05661585465228147,0.042433242531322524
2017-11-03 09:00:00,-0.38344752037978524,0.03386289453599178,0.00466240589769451,0.01403293310543674,0.04181958379892614,0.01827656587675852,0.033778246126167755,0.01626439823280479
2017-11-04 09:00:00,-0.407571422354829,0.036884749853763665,0.0024833761405977928,0.015068958141766231,0.016126024555564555,0.009942654096485093,0.00819322623058194,0.03376233677060503
2017-11-05 09:00:00,-0.016335706449419063,0.028073124877231015,-0.0039654336588259564,0.014153517626606105,0.03415197289414529,0.004216074695235328,0.042093318029309046,-0.002048870665191549
2017-11-06 09:00:00,1.022427200451478,0.017993132121382427,-0.03392905558194803,0.01053478665271701,-0.001922284068538227,-0.022443099566401337,-0.04877679296168724,-0.054611771683566346
2017-11-07 09:00:00,-0.37994721562877076,0.014631751809377702,0.008347616208711273,0.011118037994033214,-0.05450472392262251,-0.02427117415538227,0.0028070289173525165,0.022381825184869975
2017-11-08 09:00:00,1.1034813725361579,0.020390097465354806,0.013848203954041516,0.012746575986902764,0.022368460102520915,0.08789048244081332,0.013808237787828803,0.043832568144111184
2017-11-09 09:00:00,-0.3923113838886998,-0.0005545328262082094,-0.034759548315538735,0.010056940469847842,0.04511192718691159,-0.05042127230008264,0.002832057524819742,-0.03967452813759875
2017-11-10 09:00:00,0.7872063971526022,-0.01760296266060235,-0.04463236671054005,0.005734391630293656,-0.04078426016415371,-0.01905316909449073,-0.09148041026891784,-0.07855251156045873
2017-11-11 09:00:00,-0.4075171189934669,-0.019825132806283063,-0.02870312378001605,0.003838706204332354,-0.07950424600464157,-0.0708413910321547,-0.03288348200937752,-0.03668057442692618
2017-11-12 09:00:00,1.3893301468950043,-0.03140185991515232,-0.04834912532214031,0.00046240170411815384,-0.03539634618541365,-0.045640370003240616,-0.10826039238946639,-0.07488183648855551
2017-11-13 09:00:00,-0.2946793357348285,-0.019248443829554818,0.06803390854162794,0.004885080511924933,-0.0748652232885818,0.04049023836818044,0.05511592342727978,0.1119779531693954
2017-11-14 09:00:00,-0.5531599404354649,-0.02236706627178453,0.004425656337998296,0.005248422440017997,0.11108521229405866,-0.003691841610523383,0.10612554972359911,0.013164230950126976
2017-11-15 09:00:00,0.3994462016131821,0.0014004362911606005,0.06174287814282908,0.009589954889588359,0.013296945057288179,0.08914122257050017,0.02381121784514173,0.1034021642348435
2017-11-16 09:00:00,0.1584398441406467,0.01675075154213812,0.019667595092540013,0.012840461791249647,0.1032927359367053,0.0854700752764681,0.0772283437665302,0.07682970500745978
2017-11-17 09:00:00,0.004278567326427396,0.004067607065553647,-0.02133683762059191,0.011071098440596616,0.07742443607150906,0.0028487671526495895,0.05596762447013037,-0.021585496712018593
2017-11-18 09:00:00,-0.4800571771256701,0.007672771912799137,0.003460419053274766,0.011093067827145253,-0.02237690695689487,-0.018867408477077352,-0.011455398724631749,0.011512817113118023
2017-11-19 09:00:00,0.07925141950104697,0.01350030796353252,0.033696863313023906,0.012177970667614169,0.012306078547021038,0.032384376479196675,0.03217035850324379,0.032897180468208775
2017-11-20 09:00:00,-0.008954810764439824,0.0158969514059355,0.008474445272862452,0.012814060240398328,0.033251934134279626,0.02313624253680313,0.03263661944901397,0.024705505994951693
2017-11-21 09:00:00,0.5109270790387244,0.003242647663379117,-0.002596855847670443,0.011403960754249987,0.02404869320807701,0.009620482908875294,-0.017640478811099536,-0.014635018057524651
2017-11-22 09:00:00,-0.36242686015099457,-0.0018293102880185819,0.00545342618583744,0.011517302081533787,-0.015663624420899636,-0.006135218953151722,0.03623905399842675,0.013668572897176379
2017-11-23 09:00:00,0.024274743024776058,-0.01141702970971259,-0.012252976531780924,0.00964265394563113,0.015697781157232304,-0.004993754879178192,-0.009021264114870586,-0.025859542575684236
2017-11-24 09:00:00,0.15085424037689088,-0.00885392268549634,0.028539379149626676,0.010263869291891714,-0.027010308891745827,0.009231557719894923,-0.014930606750832132,0.022479879034410732
2017-11-25 09:00:00,0.1607464106131442,0.007251466315380428,0.06528239473372155,0.01295654582727046,0.02306107498177412,0.046358552096881,0.03056365046468512,0.06524241112080098
2017-11-26 09:00:00,0.01661851375121204,0.02958605866747921,0.0014738386593999842,0.015370314840368327,0.06476323429836905,0.07164748505156004,0.05515121901052056,0.059821382224583
2017-11-27 09:00:00,0.10053331476160432,0.047585958894443614,0.015048283639573112,0.017215849349203394,0.0605078926656486,0.036553465845569955,0.07859026914402611,0.049699646848788914
2017-11-28 09:00:00,-0.09339833780083862,0.043786028365569774,0.0062487422189696495,0.017314035916481618,0.04866995485490255,0.026234300183839876,0.03804285617096559,0.01898572733186965
2017-11-29 09:00:00,1.9001035213028254,0.030985632560972753,-0.018530821216371618,0.0158359880955401,0.019889398804283198,0.1414511517021897,-0.056063386902620915,-0.009285047463395424
2017-11-30 09:00:00,-0.25567761042993,0.04315083488594129,0.01839477834078762,0.015712797536723944,-0.008976615211562455,-0.059258628190831164,-0.009056496851745921,0.013562825571946657
2017-12-01 09:00:00,-0.3440273831673403,0.07427545694929849,0.025180411149352988,0.01980653415439715,0.01109404422725957,0.022601353767435883,0.04609448341693834,0.09141233234647594
2017-12-02 09:00:00,-0.3856924259496004,0.06339989535183,0.018447621348666177,0.018944102224317305,0.09241566041916527,0.023834235317249597,0.13431641648675718,0.004905134119502774
2017-12-03 09:00:00,0.3956901264303294,0.06154034807478714,0.00825473853589509,0.019692941725319768,0.005991425795617289,0.05450117753573247,-0.011485963740992866,0.032063572097809745
2017-12-04 09:00:00,-0.06638984347219967,0.06280223354935388,0.004540202203245469,0.02049764800258158,0.03173487985875201,-0.016693345579332886,0.031227790981736225,0.03362219689466994
2017-12-05 09:00:00,-0.04698633276161068,0.050977883133176194,0.009076457837416507,0.019701351699035197,0.0330636528626449,0.020777302612420057,0.05228911405508607,0.006888987311966632
2017-12-06 09:00:00,0.5203245620168071,0.10201565397967127,0.03095879884190622,0.028060255514263055,0.007166993172393221,0.15421378687737008,0.022518284470415706,0.16437232994708295
